Epsilon,MeanLoss,MeanRewardO,MeanRewardX,StartingPlayer,Winner
0.5572591941491027,0.680254340171814,0.14285714285714285,-0.14285714285714285,-1,-1
0.5571497532547272,0.6327293515205383,-0.1111111111111111,0.1111111111111111,1,1
0.5570403342463418,0.4820019006729126,-0.125,0.125,-1,1
0.5569309371195699,0.7386757135391235,-0.14285714285714285,0.14285714285714285,1,1
0.5568215618700355,0.6677864193916321,0.2,-0.2,-1,-1
0.5567122084933637,0.4197016954421997,-0.2,0.2,1,1
0.5566028769851803,0.1333945095539093,0.0,0.0,-1,0
0.556493567341112,0.4486430883407593,-0.2,0.2,1,1
0.5563842795567865,0.5946387648582458,-0.2,0.2,1,1
0.5562750136278323,0.7414253950119019,-0.14285714285714285,0.14285714285714285,1,1
0.5561657695498786,0.010619847103953362,0.0,0.0,-1,0
0.5560565473185558,0.931404709815979,0.2,-0.2,-1,-1
0.5559473469294951,0.8999447226524353,-0.14285714285714285,0.14285714285714285,1,1
0.5558381683783282,0.44895654916763306,0.14285714285714285,-0.14285714285714285,-1,-1
0.5557290116606881,0.31978917121887207,0.14285714285714285,-0.14285714285714285,-1,-1
0.5556198767722087,0.8308352828025818,-0.14285714285714285,0.14285714285714285,1,1
0.5555107637085243,0.508701741695404,-0.16666666666666666,0.16666666666666666,-1,1
0.5554016724652706,0.4087038040161133,0.16666666666666666,-0.16666666666666666,1,-1
0.5552926030380838,0.48563843965530396,-0.125,0.125,-1,1
0.5551835554226011,0.16742810606956482,0.1111111111111111,-0.1111111111111111,-1,-1
0.5550745296144609,1.159302830696106,-0.14285714285714285,0.14285714285714285,1,1
0.5549655256093019,0.6242243051528931,0.2,-0.2,-1,-1
0.5548565434027639,0.29560068249702454,0.16666666666666666,-0.16666666666666666,1,-1
0.5547475829904879,0.7853876948356628,0.1111111111111111,-0.1111111111111111,-1,-1
0.554638644368115,0.5093370079994202,0.16666666666666666,-0.16666666666666666,1,-1
0.5545297275312882,0.5408040285110474,0.1111111111111111,-0.1111111111111111,-1,-1
0.5544208324756504,0.34658458828926086,0.125,-0.125,1,-1
0.5543119591968462,0.8322054147720337,0.14285714285714285,-0.14285714285714285,-1,-1
0.5542031076905203,0.9395679235458374,0.14285714285714285,-0.14285714285714285,-1,-1
0.5540942779523187,0.44256827235221863,0.14285714285714285,-0.14285714285714285,-1,-1
0.5539854699778884,0.3065752387046814,-0.1111111111111111,0.1111111111111111,1,1
0.5538766837628769,0.39083659648895264,-0.14285714285714285,0.14285714285714285,1,1
0.5537679193029329,0.783157467842102,-0.14285714285714285,0.14285714285714285,1,1
0.5536591765937058,0.3901558518409729,-0.16666666666666666,0.16666666666666666,-1,1
0.5535504556308457,0.7789323329925537,-0.14285714285714285,0.14285714285714285,1,1
0.5534417564100039,0.013656234368681908,0.0,0.0,-1,0
0.5533330789268325,1.0203837156295776,-0.2,0.2,1,1
0.5532244231769843,0.5196745991706848,0.125,-0.125,1,-1
0.553115789156113,0.6504532098770142,0.2,-0.2,-1,-1
0.5530071768598736,0.6384949684143066,-0.16666666666666666,0.16666666666666666,-1,1
0.5528985862839212,0.3786628544330597,-0.14285714285714285,0.14285714285714285,1,1
0.5527900174239123,0.2974289059638977,-0.125,0.125,-1,1
0.5526814702755042,0.49558359384536743,-0.125,0.125,-1,1
0.5525729448343549,0.09375376999378204,0.0,0.0,-1,0
0.5524644410961236,0.1341540515422821,0.0,0.0,1,0
0.5523559590564698,0.9398074746131897,-0.14285714285714285,0.14285714285714285,1,1
0.5522474987110547,0.7589341998100281,0.14285714285714285,-0.14285714285714285,-1,-1
0.5521390600555395,0.9322385191917419,0.2,-0.2,-1,-1
0.5520306430855868,0.2905060946941376,0.1111111111111111,-0.1111111111111111,-1,-1
0.5519222477968598,0.3962847888469696,-0.16666666666666666,0.16666666666666666,-1,1
0.5518138741850228,1.14353609085083,0.1111111111111111,-0.1111111111111111,-1,-1
0.551705522245741,0.6175475120544434,-0.125,0.125,-1,1
0.55159719197468,0.46353772282600403,-0.2,0.2,1,1
0.5514888833675069,0.7748562097549438,0.2,-0.2,-1,-1
0.551380596419889,0.11418762803077698,0.0,0.0,1,0
0.5512723311274952,0.15048451721668243,0.14285714285714285,-0.14285714285714285,-1,-1
0.5511640874859947,0.6837432980537415,0.14285714285714285,-0.14285714285714285,-1,-1
0.5510558654910577,0.40827155113220215,0.125,-0.125,1,-1
0.5509476651383555,0.7019989490509033,0.2,-0.2,-1,-1
0.5508394864235598,0.6021103262901306,0.14285714285714285,-0.14285714285714285,-1,-1
0.5507313293423438,0.5621280670166016,-0.16666666666666666,0.16666666666666666,-1,1
0.550623193890381,0.7023636698722839,-0.14285714285714285,0.14285714285714285,1,1
0.5505150800633459,0.7796591520309448,-0.2,0.2,1,1
0.5504069878569142,0.3409700095653534,-0.16666666666666666,0.16666666666666666,-1,1
0.550298917266762,0.7176245450973511,0.14285714285714285,-0.14285714285714285,-1,-1
0.5501908682885668,1.2047102451324463,-0.14285714285714285,0.14285714285714285,1,1
0.5500828409180062,0.007442135829478502,0.0,0.0,1,0
0.5499748351507593,0.3442765474319458,0.125,-0.125,1,-1
0.549866850982506,0.2014668583869934,0.14285714285714285,-0.14285714285714285,-1,-1
0.5497588884089266,0.3393045961856842,-0.125,0.125,-1,1
0.549650947425703,1.423583984375,-0.1111111111111111,0.1111111111111111,1,1
0.5495430280285173,1.027937889099121,0.2,-0.2,-1,-1
0.5494351302130528,0.3328327238559723,-0.16666666666666666,0.16666666666666666,-1,1
0.5493272539749936,1.4799189567565918,0.125,-0.125,1,-1
0.5492193993100246,1.7274022102355957,-0.16666666666666666,0.16666666666666666,-1,1
0.5491115662138316,0.37028950452804565,0.16666666666666666,-0.16666666666666666,1,-1
0.5490037546821015,0.39478275179862976,-0.14285714285714285,0.14285714285714285,1,1
0.5488959647105215,0.08066783845424652,0.0,0.0,1,0
0.5487881962947802,0.6386623382568359,-0.125,0.125,-1,1
0.5486804494305668,0.5435938835144043,-0.2,0.2,1,1
0.5485727241135715,0.2865864634513855,-0.1111111111111111,0.1111111111111111,1,1
0.5484650203394852,0.40861886739730835,0.1111111111111111,-0.1111111111111111,-1,-1
0.5483573381039998,0.8877732753753662,0.16666666666666666,-0.16666666666666666,1,-1
0.5482496774028079,0.2962641417980194,0.2,-0.2,-1,-1
0.5481420382316033,0.36239418387413025,-0.1111111111111111,0.1111111111111111,1,1
0.5480344205860803,1.267883539199829,-0.14285714285714285,0.14285714285714285,1,1
0.5479268244619342,0.5653359889984131,-0.14285714285714285,0.14285714285714285,1,1
0.5478192498548611,0.6130457520484924,0.125,-0.125,1,-1
0.5477116967605581,0.6166977882385254,-0.16666666666666666,0.16666666666666666,-1,1
0.5476041651747229,0.7646797299385071,0.16666666666666666,-0.16666666666666666,1,-1
0.5474966550930545,0.6355795860290527,-0.2,0.2,1,1
0.5473891665112524,1.2018588781356812,-0.1111111111111111,0.1111111111111111,1,1
0.5472816994250169,1.490504264831543,0.14285714285714285,-0.14285714285714285,-1,-1
0.5471742538300496,0.05857317894697189,0.0,0.0,1,0
0.5470668297220525,0.20837950706481934,0.14285714285714285,-0.14285714285714285,-1,-1
0.5469594270967286,0.4601288139820099,-0.125,0.125,-1,1
0.5468520459497819,0.48391193151474,-0.16666666666666666,0.16666666666666666,-1,1
0.5467446862769171,1.1427074670791626,0.125,-0.125,1,-1
0.5466373480738398,0.5729506611824036,-0.16666666666666666,0.16666666666666666,-1,1
0.5465300313362565,1.8846949338912964,0.14285714285714285,-0.14285714285714285,-1,-1
0.5464227360598746,0.9024876952171326,-0.14285714285714285,0.14285714285714285,1,1
0.5463154622404021,0.520839273929596,0.125,-0.125,1,-1
0.5462082098735482,1.0944938659667969,0.14285714285714285,-0.14285714285714285,-1,-1
0.5461009789550227,0.5689641237258911,-0.125,0.125,-1,1
0.5459937694805367,0.17827339470386505,-0.14285714285714285,0.14285714285714285,1,1
0.5458865814458013,0.4561445713043213,-0.16666666666666666,0.16666666666666666,-1,1
0.5457794148465293,0.6252433657646179,0.2,-0.2,-1,-1
0.545672269678434,0.3340649902820587,0.125,-0.125,1,-1
0.5455651459372294,0.6717435121536255,0.1111111111111111,-0.1111111111111111,-1,-1
0.5454580436186308,1.0314311981201172,0.2,-0.2,-1,-1
0.5453509627183541,0.7128953337669373,-0.2,0.2,1,1
0.5452439032321159,0.5187016725540161,0.14285714285714285,-0.14285714285714285,-1,-1
0.545136865155634,0.703593373298645,0.125,-0.125,1,-1
0.5450298484846265,0.5454525947570801,-0.14285714285714285,0.14285714285714285,1,1
0.5449228532148134,0.4320465326309204,0.14285714285714285,-0.14285714285714285,-1,-1
0.5448158793419142,0.6422098278999329,0.16666666666666666,-0.16666666666666666,1,-1
0.5447089268616504,0.4252460300922394,0.125,-0.125,1,-1
0.5446019957697437,0.24806521832942963,-0.16666666666666666,0.16666666666666666,-1,1
0.5444950860619169,0.4206793010234833,-0.2,0.2,1,1
0.5443881977338936,0.8203428387641907,-0.14285714285714285,0.14285714285714285,1,1
0.5442813307813983,0.24860632419586182,0.14285714285714285,-0.14285714285714285,-1,-1
0.5441744852001563,0.8470238447189331,-0.16666666666666666,0.16666666666666666,-1,1
0.5440676609858938,0.6323596239089966,-0.125,0.125,-1,1
0.5439608581343377,1.1513158082962036,0.125,-0.125,1,-1
0.5438540766412161,0.40166527032852173,0.16666666666666666,-0.16666666666666666,1,-1
0.5437473165022577,0.09388560056686401,0.0,0.0,-1,0
0.543640577713192,1.2450940608978271,0.2,-0.2,-1,-1
0.5435338602697494,0.7116721868515015,0.125,-0.125,1,-1
0.5434271641676612,0.7090722322463989,0.1111111111111111,-0.1111111111111111,-1,-1
0.5433204894026599,0.6724632978439331,0.14285714285714285,-0.14285714285714285,-1,-1
0.543213835970478,0.3542795777320862,-0.14285714285714285,0.14285714285714285,1,1
0.5431072038668496,0.24026167392730713,-0.2,0.2,1,1
0.5430005930875096,1.1353954076766968,0.1111111111111111,-0.1111111111111111,-1,-1
0.5428940036281933,0.5109707117080688,-0.2,0.2,1,1
0.5427874354846373,0.6767939925193787,-0.16666666666666666,0.16666666666666666,-1,1
0.5426808886525788,0.5302317142486572,0.14285714285714285,-0.14285714285714285,-1,-1
0.5425743631277558,0.1121605783700943,0.0,0.0,1,0
0.5424678589059074,0.6192430257797241,-0.16666666666666666,0.16666666666666666,-1,1
0.5423613759827735,1.102492332458496,0.125,-0.125,1,-1
0.5422549143540947,1.234886884689331,0.14285714285714285,-0.14285714285714285,-1,-1
0.5421484740156125,0.44232967495918274,-0.125,0.125,-1,1
0.5420420549630693,0.6452958583831787,-0.14285714285714285,0.14285714285714285,1,1
0.5419356571922086,1.6036092042922974,-0.125,0.125,-1,1
0.541829280698774,0.9439483284950256,0.2,-0.2,-1,-1
0.5417229254785109,1.0917927026748657,0.16666666666666666,-0.16666666666666666,1,-1
0.5416165915271647,0.7021124362945557,-0.2,0.2,1,1
0.5415102788404823,0.5073468089103699,-0.125,0.125,-1,1
0.5414039874142111,1.0454214811325073,-0.125,0.125,-1,1
0.5412977172440995,1.0714771747589111,0.1111111111111111,-0.1111111111111111,-1,-1
0.5411914683258967,0.6804918050765991,-0.2,0.2,1,1
0.5410852406553527,0.8031905889511108,0.125,-0.125,1,-1
0.5409790342282184,0.11847083270549774,0.0,0.0,1,0
0.5408728490402455,0.9652211666107178,0.14285714285714285,-0.14285714285714285,-1,-1
0.5407666850871866,0.40237411856651306,0.2,-0.2,-1,-1
0.5406605423647952,0.17385470867156982,0.0,0.0,-1,0
0.5405544208688255,0.5226064920425415,-0.2,0.2,1,1
0.5404483205950329,0.8753541707992554,0.1111111111111111,-0.1111111111111111,-1,-1
0.540342241539173,0.493386447429657,0.2,-0.2,-1,-1
0.5402361836970029,0.4394035339355469,0.2,-0.2,-1,-1
0.5401301470642802,0.24488718807697296,0.14285714285714285,-0.14285714285714285,-1,-1
0.5400241316367635,0.7124390602111816,-0.14285714285714285,0.14285714285714285,1,1
0.5399181374102122,1.2512621879577637,-0.16666666666666666,0.16666666666666666,-1,1
0.5398121643803863,0.7839528322219849,-0.16666666666666666,0.16666666666666666,-1,1
0.5397062125430472,0.21053676307201385,0.2,-0.2,-1,-1
0.5396002818939566,0.20992058515548706,-0.14285714285714285,0.14285714285714285,1,1
0.5394943724288773,0.6686726808547974,-0.14285714285714285,0.14285714285714285,1,1
0.5393884841435731,0.3745976984500885,0.16666666666666666,-0.16666666666666666,1,-1
0.5392826170338082,0.3794079124927521,-0.14285714285714285,0.14285714285714285,1,1
0.5391767710953481,0.21808435022830963,-0.2,0.2,1,1
0.5390709463239589,0.4463965594768524,0.14285714285714285,-0.14285714285714285,-1,-1
0.5389651427154076,0.8136422634124756,0.16666666666666666,-0.16666666666666666,1,-1
0.5388593602654621,0.8477892279624939,0.16666666666666666,-0.16666666666666666,1,-1
0.5387535989698912,0.49934473633766174,-0.14285714285714285,0.14285714285714285,1,1
0.5386478588244642,1.3473587036132812,0.125,-0.125,1,-1
0.5385421398249516,0.9114277362823486,0.125,-0.125,1,-1
0.5384364419671247,1.025293231010437,-0.125,0.125,-1,1
0.5383307652467556,1.4839774370193481,0.14285714285714285,-0.14285714285714285,-1,-1
0.5382251096596172,0.747983992099762,-0.1111111111111111,0.1111111111111111,1,1
0.5381194752014832,0.029334619641304016,0.0,0.0,-1,0
0.5380138618681283,0.4119912087917328,0.14285714285714285,-0.14285714285714285,-1,-1
0.5379082696553279,0.10477901995182037,0.0,0.0,1,0
0.5378026985588584,0.818702757358551,-0.14285714285714285,0.14285714285714285,1,1
0.5376971485744969,0.34049350023269653,-0.2,0.2,1,1
0.5375916196980214,0.8914798498153687,0.2,-0.2,-1,-1
0.5374861119252108,0.07941798120737076,0.0,0.0,1,0
0.5373806252518447,0.5903748869895935,-0.125,0.125,-1,1
0.5372751596737037,0.8084336519241333,0.14285714285714285,-0.14285714285714285,-1,-1
0.5371697151865692,0.8169947862625122,-0.125,0.125,-1,1
0.5370642917862233,0.06484287977218628,0.0,0.0,-1,0
0.5369588894684492,0.04290327429771423,0.0,0.0,-1,0
0.5368535082290307,0.035794444382190704,0.0,0.0,-1,0
0.5367481480637526,1.4535350799560547,0.125,-0.125,1,-1
0.5366428089684006,1.0557688474655151,-0.14285714285714285,0.14285714285714285,1,1
0.5365374909387608,0.5103786587715149,-0.1111111111111111,0.1111111111111111,1,1
0.5364321939706209,0.22658316791057587,0.0,0.0,-1,0
0.5363269180597687,1.0125277042388916,-0.1111111111111111,0.1111111111111111,1,1
0.5362216632019935,0.7930451035499573,-0.14285714285714285,0.14285714285714285,1,1
0.5361164293930847,0.6199867129325867,-0.1111111111111111,0.1111111111111111,1,1
0.5360112166288332,0.5466892123222351,0.2,-0.2,-1,-1
0.5359060249050305,0.5098251104354858,0.14285714285714285,-0.14285714285714285,-1,-1
0.5358008542174688,0.6658572554588318,-0.125,0.125,-1,1
0.5356957045619414,0.6047147512435913,-0.2,0.2,1,1
0.5355905759342422,0.5297677516937256,0.125,-0.125,1,-1
0.5354854683301661,0.9044933915138245,0.16666666666666666,-0.16666666666666666,1,-1
0.5353803817455088,0.1154652014374733,0.0,0.0,1,0
0.5352753161760668,0.47611477971076965,-0.2,0.2,1,1
0.5351702716176376,0.6721714735031128,-0.2,0.2,1,1
0.5350652480660194,0.031211722642183304,0.0,0.0,-1,0
0.534960245517011,0.3755897879600525,-0.2,0.2,1,1
0.5348552639664127,0.3862101137638092,-0.14285714285714285,0.14285714285714285,1,1
0.5347503034100249,0.9729372262954712,0.2,-0.2,-1,-1
0.5346453638436494,0.5443980693817139,0.14285714285714285,-0.14285714285714285,-1,-1
0.5345404452630884,0.6739975214004517,-0.125,0.125,-1,1
0.5344355476641454,0.3944574296474457,-0.2,0.2,1,1
0.5343306710426242,0.7169842720031738,0.16666666666666666,-0.16666666666666666,1,-1
0.5342258153943301,1.4508588314056396,-0.14285714285714285,0.14285714285714285,1,1
0.5341209807150686,0.9305896759033203,-0.2,0.2,1,1
0.5340161670006464,0.7138833999633789,0.14285714285714285,-0.14285714285714285,-1,-1
0.533911374246871,0.7070810198783875,-0.14285714285714285,0.14285714285714285,1,1
0.5338066024495506,0.8426542282104492,0.14285714285714285,-0.14285714285714285,-1,-1
0.5337018516044942,0.7309662103652954,-0.1111111111111111,0.1111111111111111,1,1
0.5335971217075122,0.9419731497764587,-0.16666666666666666,0.16666666666666666,-1,1
0.533492412754415,0.5296347141265869,-0.2,0.2,1,1
0.5333877247410145,1.0265581607818604,0.14285714285714285,-0.14285714285714285,-1,-1
0.5332830576631229,0.9217841625213623,-0.1111111111111111,0.1111111111111111,1,1
0.5331784115165538,0.3587813377380371,-0.16666666666666666,0.16666666666666666,-1,1
0.5330737862971212,0.8157984018325806,0.14285714285714285,-0.14285714285714285,-1,-1
0.53296918200064,0.6362985968589783,0.2,-0.2,-1,-1
0.5328645986229263,0.3200153112411499,0.125,-0.125,1,-1
0.5327600361597966,0.6660985350608826,0.14285714285714285,-0.14285714285714285,-1,-1
0.5326554946070684,0.34234994649887085,0.2,-0.2,-1,-1
0.53255097396056,0.8058125972747803,-0.14285714285714285,0.14285714285714285,1,1
0.5324464742160907,0.6977561712265015,-0.14285714285714285,0.14285714285714285,1,1
0.5323419953694803,0.6116487979888916,-0.14285714285714285,0.14285714285714285,1,1
0.53223753741655,0.6139279007911682,0.14285714285714285,-0.14285714285714285,-1,-1
0.5321331003531211,0.5990674495697021,0.14285714285714285,-0.14285714285714285,-1,-1
0.5320286841750164,0.5838016271591187,-0.14285714285714285,0.14285714285714285,1,1
0.5319242888780591,0.22884784638881683,-0.1111111111111111,0.1111111111111111,1,1
0.5318199144580733,0.6010854244232178,0.1111111111111111,-0.1111111111111111,-1,-1
0.5317155609108843,0.3422775864601135,-0.16666666666666666,0.16666666666666666,-1,1
0.5316112282323178,0.4427509903907776,-0.125,0.125,-1,1
0.5315069164182004,0.9783008694648743,-0.14285714285714285,0.14285714285714285,1,1
0.5314026254643598,0.7066093683242798,0.125,-0.125,1,-1
0.5312983553666243,0.4638025164604187,0.14285714285714285,-0.14285714285714285,-1,-1
0.531194106120823,0.5623157024383545,0.14285714285714285,-0.14285714285714285,-1,-1
0.531089877722786,0.706285834312439,-0.16666666666666666,0.16666666666666666,-1,1
0.5309856701683443,0.6056481599807739,-0.2,0.2,1,1
0.5308814834533294,0.9725247025489807,-0.14285714285714285,0.14285714285714285,1,1
0.530777317573574,0.42378854751586914,0.2,-0.2,-1,-1
0.5306731725249113,0.5495730638504028,-0.14285714285714285,0.14285714285714285,1,1
0.5305690483031755,0.8212853074073792,-0.125,0.125,-1,1
0.5304649449042018,0.38598379492759705,-0.2,0.2,1,1
0.530360862323826,0.7102245092391968,0.16666666666666666,-0.16666666666666666,1,-1
0.5302568005578846,0.35357043147087097,0.16666666666666666,-0.16666666666666666,1,-1
0.5301527596022154,0.37696292996406555,-0.16666666666666666,0.16666666666666666,-1,1
0.5300487394526567,0.3859553933143616,-0.14285714285714285,0.14285714285714285,1,1
0.5299447401050476,1.5346736907958984,-0.16666666666666666,0.16666666666666666,-1,1
0.5298407615552282,0.06754843890666962,0.0,0.0,-1,0
0.5297368037990393,0.8045750260353088,-0.16666666666666666,0.16666666666666666,-1,1
0.5296328668323226,0.737391471862793,-0.2,0.2,1,1
0.5295289506509206,0.8054184317588806,-0.125,0.125,-1,1
0.5294250552506768,0.5320851802825928,0.14285714285714285,-0.14285714285714285,-1,-1
0.5293211806274353,0.7728347778320312,0.2,-0.2,-1,-1
0.5292173267770409,0.29421326518058777,0.2,-0.2,-1,-1
0.5291134936953398,0.4454335868358612,-0.14285714285714285,0.14285714285714285,1,1
0.5290096813781786,0.8973027467727661,-0.16666666666666666,0.16666666666666666,-1,1
0.5289058898214045,0.24878214299678802,0.125,-0.125,1,-1
0.5288021190208663,1.0345667600631714,-0.125,0.125,-1,1
0.5286983689724127,0.348193496465683,0.14285714285714285,-0.14285714285714285,-1,-1
0.528594639671894,0.6063462495803833,-0.16666666666666666,0.16666666666666666,-1,1
0.5284909311151611,0.47709327936172485,-0.16666666666666666,0.16666666666666666,-1,1
0.5283872432980654,1.3853378295898438,-0.14285714285714285,0.14285714285714285,1,1
0.5282835762164595,0.6356379389762878,0.14285714285714285,-0.14285714285714285,-1,-1
0.5281799298661967,0.8266423344612122,-0.2,0.2,1,1
0.5280763042431311,0.4902384877204895,0.16666666666666666,-0.16666666666666666,1,-1
0.5279726993431179,0.9847670197486877,-0.2,0.2,1,1
0.5278691151620126,0.3633151948451996,0.14285714285714285,-0.14285714285714285,-1,-1
0.5277655516956721,0.4680940806865692,-0.14285714285714285,0.14285714285714285,1,1
0.5276620089399537,0.8110231757164001,-0.16666666666666666,0.16666666666666666,-1,1
0.5275584868907157,0.43426209688186646,0.14285714285714285,-0.14285714285714285,-1,-1
0.5274549855438172,0.7409908771514893,-0.16666666666666666,0.16666666666666666,-1,1
0.5273515048951183,0.15536901354789734,-0.1111111111111111,0.1111111111111111,1,1
0.5272480449404796,0.37871256470680237,-0.125,0.125,-1,1
0.5271446056757627,0.29490888118743896,0.2,-0.2,-1,-1
0.5270411870968302,0.7412088513374329,-0.16666666666666666,0.16666666666666666,-1,1
0.5269377891995453,0.31782835721969604,-0.2,0.2,1,1
0.5268344119797719,0.13133592903614044,0.1111111111111111,-0.1111111111111111,-1,-1
0.5267310554333751,0.10413405299186707,0.0,0.0,-1,0
0.5266277195562206,0.21925322711467743,-0.16666666666666666,0.16666666666666666,-1,1
0.5265244043441749,0.8978480696678162,0.2,-0.2,-1,-1
0.5264211097931055,0.5370129346847534,0.14285714285714285,-0.14285714285714285,-1,-1
0.5263178358988806,0.9329119324684143,-0.14285714285714285,0.14285714285714285,1,1
0.5262145826573692,0.8661345839500427,-0.2,0.2,1,1
0.5261113500644411,0.40495288372039795,-0.16666666666666666,0.16666666666666666,-1,1
0.526008138115967,0.6874821186065674,-0.16666666666666666,0.16666666666666666,-1,1
0.5259049468078186,0.8203383684158325,0.125,-0.125,1,-1
0.5258017761358682,0.6355894804000854,0.16666666666666666,-0.16666666666666666,1,-1
0.5256986260959888,0.8511874675750732,0.2,-0.2,-1,-1
0.5255954966840546,0.17350484430789948,0.14285714285714285,-0.14285714285714285,-1,-1
0.5254923878959403,0.5331869721412659,-0.14285714285714285,0.14285714285714285,1,1
0.5253892997275216,1.4083887338638306,-0.1111111111111111,0.1111111111111111,1,1
0.525286232174675,0.6596106290817261,-0.14285714285714285,0.14285714285714285,1,1
0.5251831852332777,0.5759682059288025,0.14285714285714285,-0.14285714285714285,-1,-1
0.5250801588992078,0.9152187705039978,-0.16666666666666666,0.16666666666666666,-1,1
0.5249771531683444,1.326944351196289,0.14285714285714285,-0.14285714285714285,-1,-1
0.5248741680365672,0.5578806400299072,0.14285714285714285,-0.14285714285714285,-1,-1
0.5247712034997568,0.7269209027290344,0.16666666666666666,-0.16666666666666666,1,-1
0.5246682595537946,0.0049543967470526695,0.0,0.0,1,0
0.5245653361945628,0.5130569338798523,0.14285714285714285,-0.14285714285714285,-1,-1
0.5244624334179445,0.21394354104995728,0.14285714285714285,-0.14285714285714285,-1,-1
0.5243595512198237,0.5911432504653931,0.2,-0.2,-1,-1
0.524256689596085,0.2667158544063568,-0.2,0.2,1,1
0.5241538485426139,0.8657666444778442,0.2,-0.2,-1,-1
0.5240510280552968,0.24161949753761292,0.2,-0.2,-1,-1
0.523948228130021,0.2260509878396988,0.2,-0.2,-1,-1
0.5238454487626744,0.00956572312861681,0.0,0.0,-1,0
0.5237426899491457,0.7819443941116333,-0.2,0.2,1,1
0.5236399516853247,0.35926640033721924,-0.14285714285714285,0.14285714285714285,1,1
0.5235372339671018,0.1320822685956955,0.2,-0.2,-1,-1
0.5234345367903683,0.23016366362571716,0.2,-0.2,-1,-1
0.5233318601510165,0.38187268376350403,0.14285714285714285,-0.14285714285714285,-1,-1
0.5232292040449391,0.5991126298904419,-0.1111111111111111,0.1111111111111111,1,1
0.52312656846803,0.5374395251274109,0.1111111111111111,-0.1111111111111111,-1,-1
0.5230239534161836,0.5784772038459778,-0.14285714285714285,0.14285714285714285,1,1
0.5229213588852955,0.9718950986862183,0.2,-0.2,-1,-1
0.5228187848712617,0.21539561450481415,0.2,-0.2,-1,-1
0.5227162313699794,1.0388832092285156,-0.1111111111111111,0.1111111111111111,1,1
0.5226136983773464,0.25139495730400085,-0.2,0.2,1,1
0.5225111858892615,0.8507418632507324,-0.2,0.2,1,1
0.522408693901624,0.2612454295158386,0.14285714285714285,-0.14285714285714285,-1,-1
